is_high_season,day_period,minor_delay,minutes_diff
False,afternoon,False,1438
False,afternoon,True,1
False,afternoon,False,16
False,afternoon,False,22
False,afternoon,True,7
False,morning,False,1438
False,morning,False,16
False,morning,True,9
False,morning,False,1438
False,morning,True,9
False,morning,True,9
False,morning,False,1437
False,morning,False,1437
False,morning,False,1437
False,morning,False,0
False,morning,False,1434
False,morning,True,2
False,morning,True,1
False,morning,False,0
False,afternoon,False,0
False,afternoon,True,12
False,afternoon,False,1439
False,afternoon,True,2
False,afternoon,True,8
False,afternoon,True,10
False,afternoon,True,4
False,afternoon,False,45
False,afternoon,False,1438
False,afternoon,False,35
False,afternoon,False,0
False,afternoon,False,1439
False,afternoon,False,31
False,afternoon,True,15
False,afternoon,False,54
False,afternoon,False,1437
False,afternoon,False,1438
False,afternoon,False,1438
False,afternoon,False,26
False,afternoon,True,5
False,afternoon,False,1433
False,afternoon,True,5
False,afternoon,False,0
False,afternoon,True,1
False,afternoon,True,3
False,afternoon,False,1437
False,morning,True,1
False,morning,True,8
False,morning,True,3
False,morning,True,1
False,morning,True,5
False,morning,True,3
False,morning,True,9
False,morning,False,47
False,morning,False,24
False,afternoon,False,0
False,afternoon,True,11
False,afternoon,False,1437
False,afternoon,False,19
False,afternoon,True,13
False,afternoon,True,13
False,afternoon,False,1438
False,afternoon,False,67
False,afternoon,False,1439
False,afternoon,False,44
False,afternoon,False,1437
False,afternoon,False,0
False,afternoon,False,1439
False,afternoon,True,6
False,afternoon,False,72
False,afternoon,False,1438
False,afternoon,False,0
False,afternoon,False,1439
False,afternoon,False,1437
False,afternoon,False,1438
False,afternoon,False,1437
False,afternoon,False,0
False,afternoon,True,5
False,afternoon,True,7
False,afternoon,True,4
False,morning,True,4
False,morning,True,2
False,morning,False,1439
False,morning,False,1438
False,morning,True,6
False,morning,False,1439
False,morning,False,1438
False,morning,False,0
False,morning,False,150
False,morning,True,2
False,morning,False,1439
False,morning,False,66
False,morning,True,7
False,morning,False,26
False,morning,False,17
False,morning,False,1438
False,morning,False,1438
False,morning,False,1436
False,morning,False,1437
False,morning,False,1437
False,morning,True,3
False,morning,False,1437
False,morning,True,4
False,morning,True,1
False,morning,True,4
False,morning,True,9
False,morning,False,1438
False,morning,True,1
False,morning,True,5
False,afternoon,True,2
False,afternoon,False,1438
False,afternoon,False,1438
False,morning,False,20
False,afternoon,True,5
False,afternoon,True,14
False,afternoon,True,1
False,morning,True,11
False,afternoon,False,1438
False,afternoon,True,5
False,afternoon,True,2
False,afternoon,False,1438
False,morning,True,1
False,afternoon,False,1437
False,morning,True,3
False,afternoon,False,18
False,morning,False,20
False,afternoon,False,35
False,morning,True,6
False,afternoon,False,27
False,afternoon,False,0
False,afternoon,True,8
False,afternoon,True,12
False,afternoon,True,12
False,afternoon,False,23
False,afternoon,True,2
False,afternoon,False,29
False,afternoon,False,54
False,afternoon,True,8
False,afternoon,False,100
False,afternoon,False,1439
False,afternoon,False,21
False,afternoon,False,36
False,afternoon,True,3
False,afternoon,True,8
False,afternoon,True,14
False,afternoon,True,3
False,afternoon,False,53
False,afternoon,True,10
False,afternoon,True,8
False,afternoon,False,40
False,afternoon,False,16
False,afternoon,False,47
False,afternoon,True,9
False,afternoon,True,2
False,morning,False,158
False,morning,False,1438
False,morning,False,24
False,morning,False,77
False,morning,True,1
False,morning,False,1433
False,morning,False,1433
False,morning,True,4
False,morning,True,12
False,morning,False,156
False,morning,False,0
False,morning,False,1439
False,morning,True,1
False,morning,False,1439
False,morning,True,7
False,morning,False,0
False,morning,True,1
False,morning,False,1437
False,morning,False,0
False,morning,False,1438
False,morning,False,0
False,morning,False,1439
False,morning,True,1
False,morning,False,1438
False,morning,False,1437
False,morning,False,1438
False,morning,False,1438
False,morning,True,4
False,morning,False,1439
False,morning,False,1439
False,morning,True,1
False,morning,True,6
False,morning,False,1437
False,morning,False,38
False,morning,True,9
False,morning,True,2
False,morning,False,34
False,morning,True,5
False,morning,True,10
False,morning,False,18
False,morning,False,17
False,morning,False,1437
False,morning,False,1436
False,morning,False,1438
False,morning,False,0
False,morning,True,10
False,morning,False,1437
False,morning,True,4
False,morning,True,4
False,morning,True,7
False,morning,True,6
False,morning,True,1
False,morning,True,1
False,afternoon,True,6
False,afternoon,False,1438
False,afternoon,True,3
False,afternoon,False,1439
False,afternoon,False,128
False,afternoon,True,10
False,afternoon,False,1433
False,afternoon,False,1437
False,afternoon,True,7
False,afternoon,True,4
False,afternoon,True,4
False,afternoon,True,14
False,evening,False,0
False,evening,False,16
False,evening,False,1436
False,evening,False,1436
False,evening,False,18
False,evening,False,47
False,evening,False,17
False,evening,False,113
False,evening,False,1438
False,evening,False,1439
False,evening,False,1438
False,evening,False,1435
False,evening,True,8
False,evening,False,22
False,evening,False,1439
False,evening,False,1436
False,evening,True,6
False,evening,True,9
False,evening,False,40
False,evening,True,9
False,evening,True,4
False,evening,True,8
False,evening,False,32
False,evening,False,43
False,evening,False,1435
False,evening,False,0
False,afternoon,True,3
False,afternoon,True,8
False,afternoon,False,1434
False,afternoon,False,85
False,afternoon,False,1436
False,afternoon,False,0
False,afternoon,False,1439
False,morning,False,46
False,morning,True,13
False,morning,False,1437
False,morning,True,14
False,morning,True,7
False,morning,True,3
False,morning,False,1439
False,morning,False,80
False,morning,False,41
False,morning,True,10
False,morning,True,3
False,morning,False,56
False,morning,True,14
False,morning,False,20
False,morning,False,1434
False,morning,False,21
False,morning,True,3
False,morning,False,0
False,morning,False,1438
False,morning,False,28
False,morning,False,1439
False,morning,False,1437
False,morning,False,21
False,morning,True,11
False,morning,False,1439
False,morning,False,33
False,afternoon,True,1
False,afternoon,True,2
False,afternoon,False,1438
False,afternoon,True,5
False,afternoon,False,1439
False,afternoon,True,2
False,afternoon,False,1432
False,afternoon,False,83
False,afternoon,True,7
False,afternoon,False,1437
False,afternoon,False,1434
False,afternoon,True,7
False,afternoon,False,120
False,afternoon,False,66
False,afternoon,False,1437
False,afternoon,False,1439
False,afternoon,False,1435
False,afternoon,True,11
False,afternoon,False,1439
False,afternoon,False,23
False,afternoon,True,9
False,afternoon,False,1437
False,afternoon,True,1
False,afternoon,False,1436
False,afternoon,True,3
False,afternoon,True,15
False,morning,True,12
False,morning,False,1439
False,morning,False,1438
False,morning,True,13
False,morning,False,1438
False,morning,False,70
False,morning,False,1437
False,morning,False,1438
False,morning,True,4
False,morning,False,0
False,morning,True,1
False,morning,True,2
False,morning,True,9
False,morning,False,1437
False,morning,False,1436
False,morning,False,0
False,morning,False,1439
False,morning,False,1437
False,morning,True,4
False,morning,False,1436
False,morning,False,1439
False,evening,False,1439
False,evening,False,1435
False,evening,True,12
False,evening,False,1437
False,evening,True,15
False,evening,False,16
False,evening,True,5
False,evening,False,73
False,evening,False,26
False,evening,True,10
False,evening,False,35
False,evening,True,9
False,evening,False,24
False,evening,False,21
False,evening,False,1438
False,evening,False,1435
False,evening,False,1438
False,evening,False,114
False,evening,True,1
False,evening,False,18
False,evening,True,2
False,evening,False,1434
False,evening,False,0
False,evening,False,16
False,evening,False,1439
False,morning,False,34
False,morning,True,5
False,morning,False,1435
False,morning,False,0
False,morning,True,4
False,morning,False,0
False,morning,True,1
False,morning,False,1438
False,morning,False,46
False,morning,True,4
False,morning,False,1438
False,morning,True,7
False,morning,False,1436
False,morning,True,11
False,morning,True,8
False,morning,True,2
False,morning,False,1436
False,morning,False,1438
False,morning,False,1439
False,morning,False,0
False,morning,True,3
False,morning,True,9
False,morning,True,6
False,morning,False,1439
False,morning,True,5
False,morning,False,21
False,morning,False,1439
False,morning,False,1439
False,morning,True,7
False,morning,True,4
False,afternoon,True,7
False,afternoon,False,0
False,afternoon,False,1437
False,afternoon,False,20
False,afternoon,True,1
False,afternoon,False,1435
False,afternoon,False,1435
False,afternoon,False,28
False,afternoon,True,6
False,afternoon,False,98
False,afternoon,True,10
False,afternoon,False,1439
False,afternoon,False,1435
False,afternoon,True,4
False,afternoon,True,7
False,afternoon,False,1437
False,afternoon,False,0
False,afternoon,False,1437
False,afternoon,False,1438
False,afternoon,True,1
False,afternoon,False,1437
False,afternoon,False,1439
False,afternoon,False,1439
False,afternoon,False,50
False,afternoon,False,0
False,afternoon,False,1439
False,morning,False,1439
False,morning,True,4
False,morning,True,2
False,morning,True,10
False,afternoon,False,1437
False,afternoon,False,1436
False,afternoon,False,1435
False,afternoon,False,1436
False,afternoon,True,4
False,afternoon,False,1435
False,afternoon,True,14
False,afternoon,False,1437
False,afternoon,False,97
False,afternoon,False,1438
False,afternoon,True,1
False,afternoon,False,1438
False,afternoon,True,9
False,afternoon,False,1434
False,afternoon,False,1438
False,afternoon,False,0
False,afternoon,True,2
False,afternoon,True,1
False,afternoon,True,2
False,afternoon,True,1
False,afternoon,False,17
False,afternoon,False,1438
False,afternoon,True,2
False,afternoon,False,1439
False,afternoon,False,1438
False,afternoon,False,17
False,afternoon,False,31
False,afternoon,False,17
False,afternoon,False,0
False,afternoon,True,4
False,afternoon,False,19
False,afternoon,False,1435
False,afternoon,False,18
False,afternoon,True,6
False,afternoon,True,1
False,afternoon,False,1438
False,afternoon,True,12
False,afternoon,False,23
False,afternoon,False,1436
False,evening,False,1438
False,evening,True,2
False,evening,False,1439
False,evening,False,40
False,evening,False,46
False,evening,False,1438
False,evening,True,6
False,evening,True,7
False,evening,False,1439
False,evening,False,0
False,evening,False,1436
False,evening,False,19
False,evening,False,1434
False,morning,True,2
False,morning,True,1
False,morning,False,0
False,morning,False,1434
False,morning,True,9
False,morning,True,6
False,morning,False,0
False,morning,False,1439
False,morning,False,19
False,morning,False,141
False,morning,False,1435
False,morning,False,18
False,morning,True,1
False,morning,True,7
False,morning,False,21
False,morning,True,4
False,morning,True,8
False,morning,True,1
False,morning,True,5
False,morning,False,1436
False,morning,False,1439
False,morning,False,0
False,morning,True,1
False,morning,True,1
False,morning,False,1436
False,morning,True,4
False,morning,True,1
False,morning,False,1438
False,morning,False,1439
False,morning,True,1
False,morning,True,6
False,morning,False,1438
False,morning,False,1429
False,morning,True,8
False,morning,False,1437
False,morning,True,1
False,morning,True,10
False,morning,False,20
False,morning,False,1437
